names	tissues	correlation	ontology	similarity.measure	expr.distance	status
894	SRR1465248_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
895	SRR1465375_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
896	SRR1465480_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
897	SRR1465871_Kidney_Cortex	kidney	0.652125115483998	Cosine	Spearman	Spearman	log2
898	SRR1466091_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
899	SRR1466177_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
900	SRR1466278_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
901	SRR1466338_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
902	SRR1466597_Colon_Transverse	colon	0.538487232070256	Cosine	Spearman	Spearman	log2
903	SRR1466687_Colon_Transverse	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
904	SRR1466770_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
905	SRR1467149_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
906	SRR1467171_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
907	SRR1467194_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
908	SRR1467544_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
909	SRR1467943_Colon_Transverse	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
910	SRR1468096_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
911	SRR1468118_Prostate	prostate	0.283431339639793	Cosine	Spearman	Spearman	log2
912	SRR1468184_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
913	SRR1468314_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
914	SRR1468426_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
915	SRR1469102_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
916	SRR1469477_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
917	SRR1469746_Kidney_Cortex	kidney	0.852413424269537	Cosine	Spearman	Spearman	log2
918	SRR1469791_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
919	SRR1470057_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
920	SRR1470253_Prostate	prostate	0.804489937743745	Cosine	Spearman	Spearman	log2
921	SRR1470513_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
922	SRR1470624_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
923	SRR1470682_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
924	SRR1470751_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
925	SRR1470855_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
926	SRR1471178_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
927	SRR1471267_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
928	SRR1471291_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
929	SRR1471862_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
930	SRR1472012_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
931	SRR1472259_Colon_Transverse	colon	0.538487232070256	Cosine	Spearman	Spearman	log2
932	SRR1472598_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
933	SRR1472863_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
934	SRR1473100_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
935	SRR1473209_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
936	SRR1473232_Colon_Transverse	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
937	SRR1473275_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
938	SRR1473295_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
939	SRR1473361_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
940	SRR1473443_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
941	SRR1473674_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
942	SRR1473915_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
943	SRR1474000_Colon_Transverse	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
944	SRR1475233_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
945	SRR1475281_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
946	SRR1475430_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
947	SRR1475483_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
948	SRR1475785_Colon_Sigmoid	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
949	SRR1476324_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
950	SRR1476348_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
951	SRR1476384_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
952	SRR1476485_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
953	SRR1476507_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
954	SRR1476652_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
955	SRR1476903_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
956	SRR1476974_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
957	SRR1477292_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
958	SRR1477339_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
959	SRR1477522_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
960	SRR1477732_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
961	SRR1478113_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
962	SRR1478410_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
963	SRR1478571_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
964	SRR1478637_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
965	SRR1478679_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
966	SRR1478789_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
967	SRR1479062_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
968	SRR1479085_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
969	SRR1479306_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
970	SRR1479370_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
971	SRR1479489_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
972	SRR1479549_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
973	SRR1479663_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
974	SRR1479721_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
975	SRR1480083_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
976	SRR1480565_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
977	SRR1480611_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
978	SRR1480721_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
979	SRR1485020_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
980	SRR1485060_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
981	SRR1485438_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
982	SRR1485700_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
983	SRR1486044_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
984	SRR1486080_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
985	SRR1486348_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
986	SRR1487403_Colon_Transverse	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
987	SRR1487465_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
988	SRR1487547_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
989	SRR1487704_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
990	SRR1487728_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
991	SRR1487890_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
992	SRR1488307_Colon_Transverse	colon	0.579948009276494	Cosine	Spearman	Spearman	log2
993	SRR1488770_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
994	SRR1488790_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
995	SRR1489349_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
996	SRR1489631_Prostate	prostate	0.0390872627412995	Cosine	Spearman	Spearman	log2
997	SRR1489757_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
998	SRR1490546_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
999	SRR1490635_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1000	SRR1490658_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
1001	SRR1491275_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1002	SRR1498226_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1003	SRR1498290_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1004	SRR1498438_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1005	SRR1498505_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1006	SRR1498661_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
1007	SRR1499040_Liver	liver	0.0691509716231457	Cosine	Spearman	Spearman	log2
1008	SRR1499215_Prostate	prostate	0.739553984348238	Cosine	Spearman	Spearman	log2
1009	SRR1499260_Colon_Sigmoid	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1010	SRR1499395_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
1011	SRR1499543_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1012	SRR1499652_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1013	SRR1499675_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
1014	SRR1499699_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1015	SRR1500071_Colon_Sigmoid	colon	0.206984422867488	Cosine	Spearman	Spearman	log2
1016	SRR1500089_Prostate	prostate	0.691232969613731	Cosine	Spearman	Spearman	log2
1017	SRR1500131_Colon_Transverse	colon	0.420640766994249	Cosine	Spearman	Spearman	log2
1018	SRR1500261_Kidney_Cortex	kidney	0.75542170795445	Cosine	Spearman	Spearman	log2
1019	SRR1500516_Colon_Transverse	colon	0.225451300242604	Cosine	Spearman	Spearman	log2
1020	SRR1500661_Liver	liver	0.756543518527302	Cosine	Spearman	Spearman	log2
1021	SRR1500908_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1022	SRR1501097_Thyroid	thyroid	0.941927500651504	Cosine	Spearman	Spearman	log2
1023	SRR598068_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1024	SRR597952_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1025	SRR598100_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1026	SRR598364_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1027	SRR598565_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1028	SRR598645_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1029	SRR599346_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1030	SRR599412_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1031	SRR599122_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1032	SRR602389_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1033	SRR601157_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1034	SRR601962_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1035	SRR601359_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1036	SRR608064_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1037	SRR607679_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1038	SRR601525_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1039	SRR601549_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1040	SRR601843_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1041	SRR607705_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1042	SRR602338_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1043	SRR608120_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1044	SRR602951_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1045	SRR602978_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1046	SRR603036_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1047	SRR603726_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1048	SRR603834_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1049	SRR604148_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1050	SRR604294_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1051	SRR604342_Thyroid	thyroid	0.717123064757226	Jaccard	Spearman	Spearman	log2
1052	SRR603268_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1053	SRR603942_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1054	SRR608512_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1055	SRR607502_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1056	SRR613402_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1057	SRR614912_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1058	SRR613018_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1059	SRR613258_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1060	SRR613795_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1061	SRR615285_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1062	SRR613975_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1063	SRR613711_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1064	SRR614023_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1065	SRR614107_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1066	SRR614275_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1067	SRR615347_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1068	SRR614743_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1069	SRR615886_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1070	SRR615491_Thyroid	thyroid	0.838555905843572	Jaccard	Spearman	Spearman	log2
1071	SRR654754_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1072	SRR655696_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1073	SRR654969_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1074	SRR655076_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1075	SRR658009_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1076	SRR655780_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1077	SRR655495_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1078	SRR656035_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1079	SRR657821_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1080	SRR657809_Prostate	prostate	0.0390872627412995	Jaccard	Spearman	Spearman	log2
1081	SRR655277_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1082	SRR656191_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1083	SRR658021_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1084	SRR658117_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1085	SRR656469_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1086	SRR656528_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1087	SRR656373_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1088	SRR657101_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1089	SRR657360_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1090	SRR657372_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1091	SRR657420_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1092	SRR657845_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1093	SRR658573_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1094	SRR659649_Liver	liver	0.301056733466299	Jaccard	Spearman	Spearman	log2
1095	SRR659744_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1096	SRR659578_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1097	SRR659133_Thyroid	thyroid	0.838555905843572	Jaccard	Spearman	Spearman	log2
1098	SRR659923_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1099	SRR659947_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1100	SRR659851_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1101	SRR659259_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1102	SRR660079_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1103	SRR660212_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1104	SRR660236_Thyroid	thyroid	0.838555905843572	Jaccard	Spearman	Spearman	log2
1105	SRR660438_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1106	SRR665646_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1107	SRR665490_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1108	SRR661052_Prostate	prostate	0.739553984348238	Jaccard	Spearman	Spearman	log2
1109	SRR663368_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1110	SRR663380_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1111	SRR663392_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1112	SRR661409_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1113	SRR661493_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1114	SRR661711_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1115	SRR661794_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1116	SRR663149_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1117	SRR662510_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1118	SRR663795_Thyroid	thyroid	0.838555905843572	Jaccard	Spearman	Spearman	log2
1119	SRR807751_Colon_Transverse	colon	0.544834843227045	Jaccard	Spearman	Spearman	log2
1120	SRR807799_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1121	SRR807971_Liver	liver	0.71282444728867	Jaccard	Spearman	Spearman	log2
1122	SRR807995_Liver	liver	0.301056733466299	Jaccard	Spearman	Spearman	log2
1123	SRR808638_Colon_Transverse	colon	0.805010225523322	Jaccard	Spearman	Spearman	log2
1124	SRR808658_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1125	SRR808886_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1126	SRR809043_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1127	SRR809503_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1128	SRR809565_Colon_Transverse	colon	0.544834843227045	Jaccard	Spearman	Spearman	log2
1129	SRR809943_Kidney_Cortex	kidney	0.75542170795445	Jaccard	Spearman	Spearman	log2
1130	SRR810007_Kidney_Cortex	kidney	0.75542170795445	Jaccard	Spearman	Spearman	log2
1131	SRR810153_Colon_Transverse	colon	0.544834843227045	Jaccard	Spearman	Spearman	log2
1132	SRR810343_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1133	SRR810805_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1134	SRR812270_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1135	SRR812697_Colon_Transverse	colon	0.544834843227045	Jaccard	Spearman	Spearman	log2
1136	SRR812721_Colon_Transverse	colon	0.544834843227045	Jaccard	Spearman	Spearman	log2
1137	SRR813108_Prostate	prostate	0.739553984348238	Jaccard	Spearman	Spearman	log2
1138	SRR813529_Colon_Transverse	colon	0.805010225523322	Jaccard	Spearman	Spearman	log2
1139	SRR813848_Thyroid	thyroid	0.838555905843572	Jaccard	Spearman	Spearman	log2
1140	SRR814108_Colon_Transverse	colon	0.805010225523322	Jaccard	Spearman	Spearman	log2
1141	SRR814919_Thyroid	thyroid	0.946712003925779	Jaccard	Spearman	Spearman	log2
1142	SRR815140_Liver	liver	0.71282444728867	Jaccard	Spearman	Spearman	log2
1143	SRR815280_Prostate	prostate	0.283431339639793	Jaccard	Spearman	Spearman	log2
1144	SRR815542_Prostate	prostate	0.739553984348238	Jaccard	Spearman	Spearman	log2
1145	SRR815711_Liver	liver	0.71282444728867	Jaccard	Spearman	Spearman	log2
1146	SRR815845_Prostate	prostate	0.0390872627412995	Jaccard	Spearman	Spearman	log2
1147	SRR816096_Colon_Transverse	colon	0.628424982206341	Jaccard	Spearman	Spearman	log2
