names	tissues	correlation	ontology	similarity.measure	expr.distance	status	Batch
3984	6729b0be-82c8-42cf-9131-3901b2660b7f	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3985	befea20a-a046-4482-aed2-d8177eb462f2	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3986	337f4a9f-514c-45b2-a8ca-e640f1a4ac7f	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3987	e7e50746-34c9-4804-804c-a7ffdf35c4cd	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3988	4713df87-0ede-437e-9251-faca809152f7	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3989	e86f6765-2a01-46f0-9eec-2ad1d01e3455	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3990	9934d267-902b-46ec-801a-15a72b726faa	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3991	9bf4e5d5-a856-49b7-8a62-6f6121411e3d	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3992	3b6b1114-2d86-4134-8e6d-fec0188f1cb4	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3993	1aa11e61-5ca3-4a74-9a3e-92f31dd7d505	Prostate	0.104682538833041	Cosine	Pearson	Spearman	Original	TCGA
3994	61a98a6e-2c6e-442f-b972-2494d14ae3c2	Prostate	0.00212756116747016	Cosine	Pearson	Spearman	Original	TCGA
3995	79ebb7e7-ea2c-4a9b-840c-77a5e754b26c	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3996	dd5ecc75-f3dc-48ac-8b2e-58f3f52c5f2f	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3997	36cdc576-3c6d-4e10-966f-72f7b38fb172	Prostate	0.00212756116747016	Cosine	Pearson	Spearman	Original	TCGA
3998	39afc4ab-793f-4fa2-b277-fb8c326fab5d	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
3999	530eda1e-2be9-401d-87f4-cd32116c5d04	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4000	7db96ac2-a32b-4e9d-a25c-33b0d0a6988b	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4001	72a3bc28-d9d6-4b4a-87cb-e2f585759135	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4002	debe41b2-4d0f-4a14-90aa-2f2196974f04	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4003	b25a2da0-18fc-463d-8e54-b31580f853a3	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4004	ca267793-c10a-4b8b-82ad-a577c50b2684	Thyroid	0.767368667590726	Cosine	Pearson	Spearman	Original	TCGA
4005	acb2c3f9-da15-4926-849b-a32a4f1a83f5	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4006	2c999257-28ae-4900-8938-cac64d7ba461	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4007	0f2ec289-60be-4383-8747-490b775bf5cc	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4008	5f4b90c4-57fc-4fb1-bded-ccdb0688b2a9	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4009	efb9dabe-738f-4a51-8427-59c2f96e7612	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4010	ddd4ee37-df2e-489d-a001-b687afcb8462	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4011	82ce984e-ae61-40f4-8af1-51f197e01e68	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4012	af506c7f-023c-4137-bea5-ab8492970334	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4013	f1ab821b-99ff-4997-ae23-eca9b29e47be	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4014	cb8ede8a-a9a5-4b47-b201-f63ef7c17296	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4015	9cc97177-62e1-411d-857d-e887c8f1efb7	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4016	a78c82b2-1eb3-4cce-822e-26b533209fa1	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4017	0753d4dd-03e2-4b5f-809a-f250485271c2	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4018	d4cfe78e-ee40-40f6-984f-a49d51b575e7	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4019	ecb8385e-df8c-4e76-b24e-760010fee63d	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4020	27e3df71-f836-41d8-9ffe-628106114963	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4021	16ff341f-b953-47f0-b28b-3141af4f0df6	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4022	f10129e5-e24a-4818-b665-a326bbdd3d5f	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4023	ba8bc143-7afc-4ec8-8bb6-4de66ab6763c	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4024	3c14ef34-0150-43b2-82c3-1ac094ecfec3	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4025	219ba095-ffbe-414f-b700-00a1aa46d077	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4026	1e9b06dd-20b8-4401-9b89-c084d18a0ade	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4027	ad77a215-4537-444b-9f36-73426f9f45f7	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4028	362e4ba1-1954-4582-9bd2-ffadabcbafdb	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4029	08719aeb-3bf0-41a4-9119-d95dd23cc7cb	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4030	db2f3cef-b4e2-4712-a4f0-f497984b4061	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4031	5b7fd013-0fbc-4e0b-94b7-b8f366153f51	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4032	20f3f3e8-2c24-4f31-9a67-651235b2c900	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4033	cebe69b0-8cd8-41f1-b6b9-c400ff24931b	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4034	49221035-c3cc-4164-b801-2e9da549c003	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4035	e80fce59-b1b3-4c32-bea0-a4e0df6c0a6b	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4036	ea9b0a79-f224-4c19-bfda-b7326185873c	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4037	2e172001-1560-4bfc-9f26-adb55ec87953	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4038	3608482c-83bb-45a9-b219-40342ca1eebd	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4039	f5aa1861-6291-42ef-8311-42ff6890f3b1	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4040	c181130f-d3d8-453e-b160-0d723e51e54f	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4041	6f4efb86-d36f-4117-83bb-1c08160ce4f9	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4042	29c3c123-6520-4393-9035-dc4be3e0dfa4	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4043	41cb26bc-b3cd-4dd5-9d26-fcfcc9d4da53	Kidney	0.712080372638807	Cosine	Pearson	Spearman	Original	TCGA
4044	b99adacb-4869-4365-bced-03a956895832	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4045	2417ab57-25f5-46f3-847f-1b48c13bd0b5	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4046	81d38d2f-4450-43c9-abf3-5828469a16fd	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4047	b65e0223-684f-43b4-9db5-8cc91d88f6a6	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4048	b3e00f7a-fcd1-4413-941e-698181ebebfb	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4049	3f5db931-1844-42e6-ab69-54f851b34693	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4050	dc5f9b8e-02ad-45fe-9409-2940af8061cd	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4051	e125ec28-aa3e-4017-8c25-89e2558cac21	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4052	671c086a-15f4-4140-ba5f-009d53265918	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4053	15bdbacd-bf63-41be-9784-f2fa6392df91	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4054	4dc68547-eb9e-422d-8c03-424fdedcd094	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4055	15b36e3b-6f6e-4c14-add2-9342cd7b040f	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4056	31ac3024-56c8-467c-bb2f-ca4f58270fb5	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4057	26b43472-1e5c-44d4-a8ea-92fbc0f28b48	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4058	dc84d72c-4555-48ec-9e42-747957182193	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4059	31b1146e-3afa-4256-b4f4-fee5310de10e	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4060	10473b13-0bb1-46b9-90c6-4c48dd85f185	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4061	f5905f94-9249-4c04-a05c-eff0797bc9e8	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4062	f9c89425-8a35-4082-b206-78c968e17b74	Liver	0.269682175919065	Cosine	Pearson	Spearman	Original	TCGA
4063	51d7541f-785e-46fe-bd0e-c36155ee4a05	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4064	19e6bfe6-2f95-41c1-8b09-ae43f2a835dd	Colon	0.627222641514278	Cosine	Pearson	Spearman	Original	TCGA
4065	c8a84054-d6cd-45ba-be19-06a8179afda4	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4066	47143116-4037-47f6-98a3-a0e55f922afd	Colon	0.727040612933397	Cosine	Pearson	Spearman	Original	TCGA
4067	3125a583-c2de-4206-bb01-1542c38379e3	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4068	03f64293-0f12-4aec-a1de-1dfd295ea95b	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4069	861ceac4-c7d6-4168-ab22-271867755d88	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4070	98aa1c87-9b76-4a35-b0a1-d916bd6b6cbe	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4071	ed0e7900-2b04-4915-8dd5-d24812d4d8eb	Prostate	0.294999645762179	Cosine	Pearson	Spearman	Original	TCGA
4072	d49318d3-3fa5-48ae-8598-6da93ffa8caa	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4073	bf44e788-6a9a-47e8-a01d-b763505e88af	Liver	0.269682175919065	Cosine	Pearson	Spearman	Original	TCGA
4074	b8213bb0-01a0-4465-9946-b3ccb7f49579	Prostate	0.00212756116747016	Cosine	Pearson	Spearman	Original	TCGA
4075	c995908c-1387-4c7b-a220-f374e6195a7e	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4076	d8d4319b-68ef-4dd1-8e76-d0c0f10d5a79	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4077	5e423075-b454-4f9b-82c4-6b1260a5eda5	Prostate	-0.167679867177504	Cosine	Pearson	Spearman	Original	TCGA
4078	680868b9-9e8c-494f-a3c7-0bc73539d0e5	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4079	4f571333-02b3-478e-bd8e-db414215ad46	Thyroid	0.711864663984726	Cosine	Pearson	Spearman	Original	TCGA
4080	747a946f-b12d-4076-9bb0-d9c84435e49f	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4081	4346e5d9-fa2a-4195-ac43-df29c425ca72	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4082	cada57f1-5534-4c27-927c-34d96d43b488	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4083	bee9eed1-7449-4889-b3dc-98e68783b577	Colon	0.496892315525595	Cosine	Pearson	Spearman	Original	TCGA
4084	a9c977bc-0b78-4e1d-a449-f6ce066fd914	Liver	0.728805425429315	Cosine	Pearson	Spearman	Original	TCGA
4085	a79c09bb-23d8-44b2-9695-9e2684bc6200	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4086	839dca26-bbf5-43d3-87ac-eba09fa73890	Kidney	0.748516033126064	Cosine	Pearson	Spearman	Original	TCGA
4087	SRR598068_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4088	SRR597952_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4089	SRR598100_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4090	SRR598364_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4091	SRR598565_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4092	SRR598645_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4093	SRR599346_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4094	SRR599412_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4095	SRR599122_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4096	SRR602389_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4097	SRR601157_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4098	SRR601962_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4099	SRR601359_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4100	SRR608064_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4101	SRR607679_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4102	SRR601525_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4103	SRR601549_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4104	SRR601843_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4105	SRR607705_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4106	SRR602338_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4107	SRR608120_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4108	SRR602951_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4109	SRR602978_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4110	SRR603036_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4111	SRR603726_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4112	SRR603834_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4113	SRR604148_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4114	SRR604294_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4115	SRR604342_Thyroid	Thyroid	0.439000542133582	Jaccard	Pearson	Spearman	Original	GTEX
4116	SRR603268_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4117	SRR603942_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4118	SRR608512_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4119	SRR607502_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4120	SRR613402_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4121	SRR614912_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4122	SRR613018_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4123	SRR613258_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4124	SRR613795_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4125	SRR615285_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4126	SRR613975_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4127	SRR613711_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4128	SRR614023_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4129	SRR614107_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4130	SRR614275_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4131	SRR615347_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4132	SRR614743_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4133	SRR615886_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4134	SRR615491_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4135	SRR654754_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4136	SRR655696_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4137	SRR654969_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4138	SRR655076_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4139	SRR658009_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4140	SRR655780_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4141	SRR655495_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4142	SRR656035_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4143	SRR657821_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4144	SRR657809_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4145	SRR655277_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4146	SRR656191_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4147	SRR658021_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4148	SRR658117_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4149	SRR656469_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4150	SRR656528_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4151	SRR656373_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4152	SRR657101_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4153	SRR657360_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4154	SRR657372_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4155	SRR657420_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4156	SRR657845_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4157	SRR658573_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4158	SRR659649_Liver	Liver	0.413445952121894	Jaccard	Pearson	Spearman	Original	GTEX
4159	SRR659744_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4160	SRR659578_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4161	SRR659133_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4162	SRR659923_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4163	SRR659947_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4164	SRR659851_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4165	SRR659259_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4166	SRR660079_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4167	SRR660212_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4168	SRR660236_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4169	SRR660438_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4170	SRR665646_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4171	SRR665490_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4172	SRR661052_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4173	SRR663368_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4174	SRR663380_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4175	SRR663392_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4176	SRR661409_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4177	SRR661493_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4178	SRR661711_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4179	SRR661794_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4180	SRR663149_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4181	SRR662510_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4182	SRR663795_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4183	SRR807751_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4184	SRR807799_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4185	SRR807971_Liver	Liver	0.413445952121894	Jaccard	Pearson	Spearman	Original	GTEX
4186	SRR807995_Liver	Liver	0.413445952121894	Jaccard	Pearson	Spearman	Original	GTEX
4187	SRR808638_Colon_Transverse	Colon	0.731222877672261	Jaccard	Pearson	Spearman	Original	GTEX
4188	SRR808658_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4189	SRR808886_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4190	SRR809043_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4191	SRR809503_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4192	SRR809565_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4193	SRR809943_Kidney_Cortex	Kidney	0.710161964607866	Jaccard	Pearson	Spearman	Original	GTEX
4194	SRR810007_Kidney_Cortex	Kidney	0.710161964607866	Jaccard	Pearson	Spearman	Original	GTEX
4195	SRR810153_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4196	SRR810343_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4197	SRR810805_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4198	SRR812270_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4199	SRR812697_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4200	SRR812721_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4201	SRR813108_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4202	SRR813529_Colon_Transverse	Colon	0.731222877672261	Jaccard	Pearson	Spearman	Original	GTEX
4203	SRR813848_Thyroid	Thyroid	0.439000542133582	Jaccard	Pearson	Spearman	Original	GTEX
4204	SRR814108_Colon_Transverse	Colon	0.731222877672261	Jaccard	Pearson	Spearman	Original	GTEX
4205	SRR814919_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4206	SRR815140_Liver	Liver	0.413445952121894	Jaccard	Pearson	Spearman	Original	GTEX
4207	SRR815280_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4208	SRR815542_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4209	SRR815711_Liver	Liver	0.413445952121894	Jaccard	Pearson	Spearman	Original	GTEX
4210	SRR815845_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4211	SRR816096_Colon_Transverse	Colon	0.731222877672261	Jaccard	Pearson	Spearman	Original	GTEX
4212	SRR816794_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4213	SRR816818_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4214	SRR816892_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4215	SRR816969_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
4216	SRR818523_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4217	SRR818749_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4218	SRR819486_Colon_Transverse	Colon	0.659133853238177	Jaccard	Pearson	Spearman	Original	GTEX
4219	SRR819690_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4220	SRR819867_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4221	SRR820186_Thyroid	Thyroid	0.756058545136526	Jaccard	Pearson	Spearman	Original	GTEX
4222	SRR820234_Prostate	Prostate	0.323688483633114	Jaccard	Pearson	Spearman	Original	GTEX
